access_id,object_id,techno_complex,site_name,location,country,longitude,latitude,layer,dating_method,date_bp_max_min,excavation_year,material,object_type,length_mm,width_mm,depth_mm,preservation,short_description,references,line,obline,radline,dashline,circumline,notch,obnotch,radnotch,circumnotch,dot,cupule,cross,rhombus,grid,hatching,zigzag,zigzagrow,rectangle,hashtag,maccaroni,v,circumspiral,vulva,anthropomorph,zoomorph,paw,concenline,pinleft,pinright,star,other,sign_coding
742,laf0025,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H''?,OSL,37200±1900,,bone,tube,,,,fragmented,decorated bone fragment,Guerin G. et al. 2015; Peyrony D. 1934: p.72 fig. 74.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
456,hfc0035,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2001/2002,ivory,figurine zoomorph,48.0,13.0,9.0,almost complete,,Dutkiewicz E. 2019: Taf. 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
424,hfc0003,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Va,AMS,34570±260 - 31750±260,2014,ivory,possible figurine,9.0,6.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 28.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
425,hfc0004,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Va,AMS,34570±260 - 31750±260,2007,ivory,rod/bâton,89.0,15.0,7.0,fragmented,,Dutkiewicz E. 2019: Taf. 51.1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
471,hfc0050,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2006,ivory,undetermined,17.0,11.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
454,hfc0033,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vb,AMS,40000±500 - 31290±180,2005,ivory,undetermined,18.0,6.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 52.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,laf0007,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,,OSL,37200±1900,1902,antler,spatula/lissoir,107.0,12.0,,complete,Fragment de sagaie (?) en bois de renne,Guerin G. et al. 2015; Chollot-Varagnac M. 1980: p. 48-49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
228,hdp0001,Aurignacien,Hornos de la Pena,San Felices de Buelna,Spain,-4.030000,43.261000,,C14,34000 - 30000,,bone,plaquette,90.0,75.0,7.0,fragmented,hueso frontal de équido con la representación grabada del cuarto trasero y cola del mismo animal.,Tejero J. M. et al. 2008: p. 119 fig. 1; Garate D. et al. 2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
473,hss0002,Aurignacien,Hohlenstein-Stadel,Asselfingen,Germany,10.184000,48.550000,Au,AMS,35185±270,2011,animal tooth,personal ornament,29.0,16.0,12.0,complete,,Kind C.-J. et al. 2014; Dutkiewicz E. 2019: Taf. 37.11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472,hss0001,Aurignacien,Hohlenstein-Stadel,Asselfingen,Germany,10.184000,48.550000,Au,AMS,35185±270,1939/1969,ivory,figurine anthropomorph,311.0,,,almost complete,,Kind C.-J. et al. 2014; Dutkiewicz E. 2019: Taf. 11a-11b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
451,hfc0030,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Iie,AMS,30640±190,2003,ivory,point,13.0,3.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
460,hfc0039,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIb,AMS,29990+340/-330 - 29780+330/-310,2004,ivory,undetermined,28.0,5.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
423,hfc0002,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2007,ivory,undetermined,30.0,6.0,4.0,fragmented,,Dutkiewicz E. 2019: Taf. 52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
467,hfc0046,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Va,AMS,34570±260 - 31750±260,2008,ivory,personal ornament,61.0,5.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 38.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
464,hfc0043,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,1977,ivory,undetermined,29.0,12.0,5.0,fragmented,,Dutkiewicz E. 2019: Taf. 52.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
422,hfc0001,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIb,AMS,29990+340/-330 - 29780+330/-310,2002,ivory,personal ornament,61.0,7.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 38.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
470,hfc0049,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2006,ivory,undetermined,26.0,8.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
469,hfc0048,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2006,ivory,rod/bâton,42.0,10.0,6.0,fragmented,,Dutkiewicz E. 2019: Taf. 51.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
465,hfc0044,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Va,AMS,34570±260 - 31750±260,2008,ivory,personal ornament,40.0,6.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 38.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
455,hfc0034,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIa,AMS,31140+250/-240 - 29710+210/-200,2001,ivory,undetermined,17.0,17.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
426,hfc0005,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vab,AMS,34570±260 - 31750±260,2014,ivory,figurine anthropomorph,25.0,21.0,12.0,fragmented,,Dutkiewicz E. 2019: Taf. 2.1-5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
461,hfc0040,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIa-V,AMS,40000+500 - 29710+210/-200,2004,ivory,undetermined,23.0,7.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
452,hfc0031,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2002,ivory,rod/bâton,49.0,17.0,5.0,fragmented,,Dutkiewicz E. 2019: Taf. 51.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
453,hfc0032,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIb,AMS,29990+340/-330 - 29780+330/-310,2002,ivory,undetermined,15.0,6.0,4.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462,hfc0041,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vb,AMS,40000±500 - 31290±180,2006,ivory,personal ornament,23.0,7.0,6.0,almost complete,,Dutkiewicz E. 2019: Taf. 37.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
463,hfc0042,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2002,ivory,rod/bâton,41.0,10.0,5.0,fragmented,,Dutkiewicz E. 2019: Taf. 51.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
466,hfc0045,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Va,AMS,34570±260 - 31750±260,2008,ivory,flute,12.0,4.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 32.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
468,hfc0047,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vb,AMS,40000±500 - 31290±180,2008,ivory,possible flute,21.0,8.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 32.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
437,hfc0016,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Iid,AMS,30010±220 - 29560+240/-230,2007,ivory,undetermined,123.0,68.0,6.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.8-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
447,hfc0026,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Iid,AMS,30010±220 - 29560+240/-230,20047,ivory,figurine zoomorph,21.0,16.0,8.0,fragmented,,Dutkiewicz E. 2019: Taf. 6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
711,gdg0008,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,bone,tube,,,,fragmented,fragmented bone tube decorated,Qiaomei F. et al. 2016; Otte M. 1979: p. 413 fig. 181.14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
449,hfc0028,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2001,bone,awl,35.0,8.0,3.0,fragmented,upper part object 58-2062.1 (see also hfc0025),Dutkiewicz E. 2019: Taf. 46.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
706,gdg0004,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,bone,point,,,,fragmented,sagaie à base massive,Qiaomei F. et al. 2016; Otte M. 1979: p. 405 fig. 178.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,hfc0022,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIb,AMS,29990+340/-330 - 29780+330/-310,2013,ivory,undetermined,22.0,10.0,4.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
708,gdg0006,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,undetermined,spatula/lissoir,,,,fragmented,possible blade cutter,Qiaomei F. et al. 2016; Otte M. 1979: p. 408 fig. 180.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
709,gdg0003,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,animal tooth,personal ornament,,,,fragmented,perfored animal tooth with decorations,Qiaomei F. et al. 2016; Otte M. 1979: p. 413 fig. 181.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
710,gdg0007,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,ivory,personal ornament,,,,complete,decorated ivory pendant,Qiaomei F. et al. 2016; Otte M. 1979: p. 413 fig. 181.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
713,gdg0010,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,bone,tube,,,,fragmented,decoreted bone,Qiaomei F. et al. 2016; Otte M. 1979: p. 415 fig. 182.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
714,gdg0011,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,bone,point,,,,almost complete,decorated bone point,Qiaomei F. et al. 2016; Otte M. 1979: p. 415 fig. 182.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
704,gdg0002,Aurignacien,Grotte de Goyet,Gesves,Belgium,5.506900,50.349000,,C14,35160 - 33140,,antler,undetermined,,,,fragmented,Bois de renneentailléet fracturé,Qiaomei F. et al. 2016; Otte M. 1979: p. 403 fig. 177.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
435,hfc0014,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2007,ivory,undetermined,31.0,14.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
428,hfc0007,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vab,AMS,34570±260 - 31750±260,2014,bone,tube/flute,23.0,6.0,3.0,fragmented,,Dutkiewicz E. 2019: Taf. 35.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
744,laf0027,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H?,OSL,37200±1900,,bone,spatula/lissoir,,,,almost complete,notched lissoir,Guerin G. et al. 2015; Peyrony D. 1934: p.53 fig. 54.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
430,hfc0009,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vaa,AMS,34570±260 - 31750±260,2014,bone,undetermined,87.0,21.0,7.0,almost complete,,Dutkiewicz E. 2019: Taf. 54.1-4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
431,hfc0010,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vab,AMS,34570±260 - 31750±260,2014,ivory,personal ornament,27.0,6.0,5.0,complete,,Dutkiewicz E. 2019: Taf. 37.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
432,hfc0011,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vab,AMS,34570±260 - 31750±260,2014,ivory,personal ornament,50.0,16.0,14.0,complete,,Dutkiewicz E. 2019: Taf. 37.12-14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
441,hfc0020,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IIIa,AMS,31140+250/-240 - 29710+210/-200,2015,ivory,undetermined,12.0,7.0,2.0,fragmented,,Dutkiewicz E. 2019: Taf. 53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
434,hfc0013,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2006,ivory,undetermined,102.0,41.0,14.0,fragmented,,Dutkiewicz E. 2019: Taf. 52.7-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
442,hfc0021,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vaa,AMS,34570±260 - 31750±260,2016,ivory,personal ornament,27.0,7.0,5.0,almost complete,,Dutkiewicz E. 2019: Taf. 37.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
445,hfc0024,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,IV,AMS,33090+260/-250 - 28750±750,2002,ivory,figurine anthropomorph,26.0,7.0,5.0,fragmented,,Dutkiewicz E. 2019: Taf. 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
427,hfc0006,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Iida,AMS,30010±220 - 29560+240/-230,2010,bone,undetermined,128.0,27.0,10.0,almost complete,,Dutkiewicz E. 2019: Taf. 54.5-8,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
436,hfc0015,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vb,AMS,40000±500 - 31290±180,2008,ivory,figurine anthropomorph,60.0,34.0,31.0,almost complete,,Dutkiewicz E. 2019: Taf. 1a-1b,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
448,hfc0027,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Iid,AMS,30010±220 - 29560+240/-230,1999,ivory,figurine zoomorph,36.0,16.0,10.0,fragmented,,Dutkiewicz E. 2019: Taf. 5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
444,hfc0023,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Iid,AMS,30010±220 - 29560+240/-230,2003,bone,undetermined,29.0,12.0,4.0,fragmented,,Dutkiewicz E. 2019: Taf. 54.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
458,hfc0037,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Va,AMS,34570±260 - 31750±260,2002,ivory,awl,93.0,7.0,7.0,complete,,Dutkiewicz E. 2019: Taf. 46.5-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
433,hfc0012,Aurignacien,Hohle Fels,Schelklingen,Germany,9.754103,48.379117,Vab,AMS,34570±260 - 31750±260,2014,ivory,personal ornament,23.0,5.0,4.0,complete,,Dutkiewicz E. 2019: Taf. 37.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
660,sol0007,Aurignacien,Solutré,Solutré-Pouilly,France,4.725000,46.296667,,C14,34010±610 - 29020±170,,bone,point,95.0,11.0,,fragmented,Pointe de sagaie décorée,Floss H. et al. 2013; Combier J. & Montet-White A.  2002: p. 261 fig. 19-19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
682,spy0011,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,antler,spatula/lissoir,,,,fragmented,Engraved spatula,Pirson S. et al. 2013; Otte M. 1979: p. 294 fig. 120.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
253,spy0001,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,ivory,personal ornament,,,,complete,Ivory ring,Pirson S. et al. 2013; Vanhaeren M. & d'Errico F. 2006: p.1112 fig. 1.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
251,sou0001,Aurignacien,La Souquette,Castelemerle,France,1.128500,44.996500,,,,1902-1903,ivory,personal ornament,,,,complete,pointed ivory pendant decorated with aligned punctuations,Bourillon R. et al. 2016: p.14 fig. 15.3; Vanhaeren M. & d'Errico F. 2006: p.1112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
252,sou0002,Aurignacien,La Souquette,Castelemerle,France,1.128500,44.996500,,,,1902-1903,ivory,personal ornament,,,,fragmented,ivory fragment of pendant decorated with aligned punctuations,Bourillon R. et al. 2016: p. 14 fig. 15.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
654,sol0001,Aurignacien,Solutré,Solutré-Pouilly,France,4.725000,46.296667,,C14,34010±610 - 29020±170,,limestone,plaquette,55.0,35.0,,fragmented,Fragment de plaquettes de calcaire à borde encoché,Floss H. et al. 2013; Combier J. & Montet-White A.  2002: p.259 fig. 19-12A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
741,laf0024,Aurignacien,La Ferrassie,Savignac-de-Miremont,France,0.928000,44.952000,H'?,OSL,37200±1900,,bone,chisel,,,,almost complete,decorated bone chisel,Guerin G. et al. 2015; Peyrony D. 1934: p. 62 fig. 62.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
655,sol0002,Aurignacien,Solutré,Solutré-Pouilly,France,4.725000,46.296667,,C14,34010±610 - 29020±170,,limestone,plaquette,95.0,70.0,,fragmented,Fragment de plaquettes de calcaire à borde encoché,Floss H. et al. 2013; Combier J. & Montet-White A.  2002: p.259 fig. 19-12B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
692,spy0021,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,antler,undetermined,,,,complete,decorated deer antler,Pirson S. et al. 2013; Otte M. 1979: p. 306 fig. 127.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
263,sal0001,Aurignacien,El Salitre,Librilla,Spain,-1.350000,37.880000,,,,,undetermined,undetermined,,,,fragmented,,Barandiaran I. & Garcia Diez M. 2007:  212 fig. b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
291,roi0001,Aurignacien,Les Rois,Mouthiers-sur-Boëme,France,0.140000,45.530000,,AMS,"28715±145
28715 ± 145 BP",,antler,personal ornament,,,,almost complete,pointed antler pendant,Vanhaeren M. & d’Errico F. 2016: p. 1112 fig. 1.35;  Ramirez Rozzi F. et al. 2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
250,ras0001,Aurignacien,El Rascaño,Mirones,Spain,-3.700000,43.300000,Level 7,,,,bone,point,,,,almost complete,bone point decorated with linear incisions,Barandiaran I. & Garcia Diez M. 2007: p. 213 fig. l,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
262,pat0003,Aurignacien,Abri Pataud,Les Eyzies-de-Tayac-Sireuil,France,1.011810,44.938239,,AMS,35000±650 - 31200±400,,bone,undetermined,,,,fragmented,Notched bone fragment,Higham T. et al. 2011; Chiotti L. et al. 2007: p. 177 fig. 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
260,pat0001,Aurignacien,Abri Pataud,Les Eyzies-de-Tayac-Sireuil,France,1.011810,44.938239,,AMS,35000±650 - 31200±400,,bone,undetermined,,,,fragmented,Notched rib fragment,Higham T. et al. 2011; Chiotti L. et al. 2007: p. 177 fig. 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
261,pat0002,Aurignacien,Abri Pataud,Les Eyzies-de-Tayac-Sireuil,France,1.011810,44.938239,,AMS,35000±650 - 31200±400,,bone,undetermined,,,,fragmented,Notched rib fragment,Higham T. et al. 2011; Chiotti L. et al. 2007: p. 177 fig. 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
659,sol0006,Aurignacien,Solutré,Solutré-Pouilly,France,4.725000,46.296667,,C14,34010±610 - 29020±170,,bone,plaquette,,,,fragmented,Plaquette en os percée decoré,Floss H. et al. 2013; Combier J. & Montet-White A.  2002: p. 261 fig. 19-17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
695,spy0024,Aurignacien,Spy,Spy (Namur),Belgium,4.673000,50.481000,C or “second fauna-bearing level”,C14,36250+500/-500 - 32830+200/-190,,bone,tube,,,,fragmented,decorted bone tube,Pirson S. et al. 2013; Otte M. 1979: p. 306 fig. 127.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
